country_name,year,cow_code,dd,polity_iv
"Congo (Brazzaville, Republic of Congo)",1994,484,Democracy,5
"Congo (Brazzaville, Republic of Congo)",1995,484,Democracy,5
"Congo (Brazzaville, Republic of Congo)",1996,484,Democracy,5
"Congo (Brazzaville, Republic of Congo)",1997,484,Autocracy,-6
"Congo (Brazzaville, Republic of Congo)",1998,484,Autocracy,-6
"Congo (Brazzaville, Republic of Congo)",1999,484,Autocracy,-6
"Congo (Brazzaville, Republic of Congo)",2000,484,Autocracy,-6
"Congo (Brazzaville, Republic of Congo)",2001,484,Autocracy,-5
"Congo (Brazzaville, Republic of Congo)",2002,484,Autocracy,-4
"Congo (Brazzaville, Republic of Congo)",2003,484,Autocracy,-4
"Congo (Brazzaville, Republic of Congo)",2004,484,Autocracy,-4
"Congo (Brazzaville, Republic of Congo)",2005,484,Autocracy,-4
"Congo (Brazzaville, Republic of Congo)",2006,484,Autocracy,-4
"Congo (Brazzaville, Republic of Congo)",2007,484,Autocracy,-4
"Congo (Brazzaville, Republic of Congo)",2008,484,Autocracy,-4
Costa Rica,1946,94,Democracy,10
Costa Rica,1947,94,Democracy,10
Costa Rica,1948,94,Autocracy,10
Costa Rica,1949,94,Democracy,10
Costa Rica,1950,94,Democracy,10
Costa Rica,1951,94,Democracy,10
Costa Rica,1952,94,Democracy,10
Costa Rica,1953,94,Democracy,10
Costa Rica,1954,94,Democracy,10
Costa Rica,1955,94,Democracy,10
Costa Rica,1956,94,Democracy,10
Costa Rica,1957,94,Democracy,10
Costa Rica,1958,94,Democracy,10
Costa Rica,1959,94,Democracy,10
Costa Rica,1960,94,Democracy,10
Costa Rica,1961,94,Democracy,10
Costa Rica,1962,94,Democracy,10
Costa Rica,1963,94,Democracy,10
Costa Rica,1964,94,Democracy,10
Costa Rica,1965,94,Democracy,10
Costa Rica,1966,94,Democracy,10
Costa Rica,1967,94,Democracy,10
Costa Rica,1968,94,Democracy,10
Costa Rica,1969,94,Democracy,10
Costa Rica,1970,94,Democracy,10
Costa Rica,1971,94,Democracy,10
Costa Rica,1972,94,Democracy,10
Costa Rica,1973,94,Democracy,10
Costa Rica,1974,94,Democracy,10
Costa Rica,1975,94,Democracy,10
Costa Rica,1976,94,Democracy,10
Costa Rica,1977,94,Democracy,10
Costa Rica,1978,94,Democracy,10
Costa Rica,1979,94,Democracy,10
Costa Rica,1980,94,Democracy,10
Costa Rica,1981,94,Democracy,10
Costa Rica,1982,94,Democracy,10
Costa Rica,1983,94,Democracy,10
Costa Rica,1984,94,Democracy,10
Costa Rica,1985,94,Democracy,10
Costa Rica,1986,94,Democracy,10
Costa Rica,1987,94,Democracy,10
Costa Rica,1988,94,Democracy,10
Costa Rica,1989,94,Democracy,10
Costa Rica,1990,94,Democracy,10
Costa Rica,1991,94,Democracy,10
Costa Rica,1992,94,Democracy,10
Costa Rica,1993,94,Democracy,10
Costa Rica,1994,94,Democracy,10
Costa Rica,1995,94,Democracy,10
Costa Rica,1996,94,Democracy,10
Costa Rica,1997,94,Democracy,10
Costa Rica,1998,94,Democracy,10
Costa Rica,1999,94,Democracy,10
Costa Rica,2000,94,Democracy,10
Costa Rica,2001,94,Democracy,10
Costa Rica,2002,94,Democracy,10
Costa Rica,2003,94,Democracy,10
Costa Rica,2004,94,Democracy,10
Costa Rica,2005,94,Democracy,10
Costa Rica,2006,94,Democracy,10
Costa Rica,2007,94,Democracy,10
Costa Rica,2008,94,Democracy,10
Cote d'Ivoire,1960,437,Autocracy,-9
Cote d'Ivoire,1961,437,Autocracy,-9
Cote d'Ivoire,1962,437,Autocracy,-9
Cote d'Ivoire,1963,437,Autocracy,-9
Cote d'Ivoire,1964,437,Autocracy,-9
Cote d'Ivoire,1965,437,Autocracy,-9
Cote d'Ivoire,1966,437,Autocracy,-9
Cote d'Ivoire,1967,437,Autocracy,-9
Cote d'Ivoire,1968,437,Autocracy,-9
Cote d'Ivoire,1969,437,Autocracy,-9
Cote d'Ivoire,1970,437,Autocracy,-9
Cote d'Ivoire,1971,437,Autocracy,-9
Cote d'Ivoire,1972,437,Autocracy,-9
Cote d'Ivoire,1973,437,Autocracy,-9
Cote d'Ivoire,1974,437,Autocracy,-9
Cote d'Ivoire,1975,437,Autocracy,-9
Cote d'Ivoire,1976,437,Autocracy,-9
Cote d'Ivoire,1977,437,Autocracy,-9
Cote d'Ivoire,1978,437,Autocracy,-9
Cote d'Ivoire,1979,437,Autocracy,-9
Cote d'Ivoire,1980,437,Autocracy,-9
Cote d'Ivoire,1981,437,Autocracy,-9
Cote d'Ivoire,1982,437,Autocracy,-9
Cote d'Ivoire,1983,437,Autocracy,-9
Cote d'Ivoire,1984,437,Autocracy,-9
Cote d'Ivoire,1985,437,Autocracy,-9
Cote d'Ivoire,1986,437,Autocracy,-9
Cote d'Ivoire,1987,437,Autocracy,-9
Cote d'Ivoire,1988,437,Autocracy,-9
Cote d'Ivoire,1989,437,Autocracy,-9
Cote d'Ivoire,1990,437,Autocracy,-7
Cote d'Ivoire,1991,437,Autocracy,-7
Cote d'Ivoire,1992,437,Autocracy,-7
Cote d'Ivoire,1993,437,Autocracy,-7
Cote d'Ivoire,1994,437,Autocracy,-6
Cote d'Ivoire,1995,437,Autocracy,-6
Cote d'Ivoire,1996,437,Autocracy,-6
Cote d'Ivoire,1997,437,Autocracy,-6
Cote d'Ivoire,1998,437,Autocracy,-6
Cote d'Ivoire,2000,437,Autocracy,4
Cote d'Ivoire,2001,437,Autocracy,4
Croatia,1991,344,Democracy,-3
Croatia,1992,344,Democracy,-3
Croatia,1993,344,Democracy,-3
Croatia,1994,344,Democracy,-3
Croatia,1995,344,Democracy,-5
Croatia,1996,344,Democracy,-5
Croatia,1997,344,Democracy,-5
Croatia,1998,344,Democracy,-5
Croatia,2000,344,Democracy,8
Croatia,2001,344,Democracy,8
Croatia,2002,344,Democracy,8
Croatia,2003,344,Democracy,8
Croatia,2004,344,Democracy,8
Croatia,2005,344,Democracy,9
Croatia,2006,344,Democracy,9
Croatia,2007,344,Democracy,9
Croatia,2008,344,Democracy,9
Cuba,1946,40,Democracy,3
Cuba,1947,40,Democracy,3
Cuba,1948,40,Democracy,3
Cuba,1949,40,Democracy,3
Cuba,1950,40,Democracy,3
Cuba,1951,40,Democracy,3
Cuba,1955,40,Autocracy,-9
Cuba,1956,40,Autocracy,-9
Cuba,1957,40,Autocracy,-9
Cuba,1958,40,Autocracy,-9
Cuba,1961,40,Autocracy,-7
Cuba,1962,40,Autocracy,-7
Cuba,1963,40,Autocracy,-7
Cuba,1964,40,Autocracy,-7
Cuba,1965,40,Autocracy,-7
Cuba,1966,40,Autocracy,-7
Cuba,1967,40,Autocracy,-7
Cuba,1968,40,Autocracy,-7
Cuba,1969,40,Autocracy,-7
Cuba,1970,40,Autocracy,-7
Cuba,1971,40,Autocracy,-7
Cuba,1972,40,Autocracy,-7
Cuba,1973,40,Autocracy,-7
Cuba,1974,40,Autocracy,-7
Cuba,1975,40,Autocracy,-7
Cuba,1976,40,Autocracy,-7
Cuba,1977,40,Autocracy,-7
Cuba,1978,40,Autocracy,-7
Cuba,1979,40,Autocracy,-7
Cuba,1980,40,Autocracy,-7
Cuba,1981,40,Autocracy,-7
Cuba,1982,40,Autocracy,-7
Cuba,1983,40,Autocracy,-7
Cuba,1984,40,Autocracy,-7
Cuba,1985,40,Autocracy,-7
Cuba,1986,40,Autocracy,-7
Cuba,1987,40,Autocracy,-7
Cuba,1988,40,Autocracy,-7
Cuba,1989,40,Autocracy,-7
Cuba,1990,40,Autocracy,-7
Cuba,1991,40,Autocracy,-7
Cuba,1992,40,Autocracy,-7
Cuba,1993,40,Autocracy,-7
Cuba,1994,40,Autocracy,-7
Cuba,1995,40,Autocracy,-7
Cuba,1996,40,Autocracy,-7
Cuba,1997,40,Autocracy,-7
Cuba,1998,40,Autocracy,-7
Cuba,1999,40,Autocracy,-7
Cuba,2000,40,Autocracy,-7
Cuba,2001,40,Autocracy,-7
Cuba,2002,40,Autocracy,-7
Cuba,2003,40,Autocracy,-7
Cuba,2004,40,Autocracy,-7
Cuba,2005,40,Autocracy,-7
Cuba,2006,40,Autocracy,-7
Cuba,2007,40,Autocracy,-7
Cuba,2008,40,Autocracy,-7
Cyprus,1960,352,Autocracy,8
Cyprus,1961,352,Autocracy,8
Cyprus,1962,352,Autocracy,8
Cyprus,1968,352,Autocracy,7
Cyprus,1969,352,Autocracy,7
Cyprus,1970,352,Autocracy,7
Cyprus,1971,352,Autocracy,7
Cyprus,1972,352,Autocracy,7
Cyprus,1973,352,Autocracy,7
Cyprus,1974,352,Autocracy,10
Cyprus,1975,352,Autocracy,10
Cyprus,1976,352,Autocracy,10
Cyprus,1977,352,Autocracy,10
Cyprus,1978,352,Autocracy,10
Cyprus,1979,352,Autocracy,10
Cyprus,1980,352,Autocracy,10
Cyprus,1981,352,Autocracy,10
Cyprus,1982,352,Autocracy,10
Cyprus,1983,352,Democracy,10
Cyprus,1984,352,Democracy,10
Cyprus,1985,352,Democracy,10
Cyprus,1986,352,Democracy,10
Cyprus,1987,352,Democracy,10
Cyprus,1988,352,Democracy,10
Cyprus,1989,352,Democracy,10
Cyprus,1990,352,Democracy,10
Cyprus,1991,352,Democracy,10
Cyprus,1992,352,Democracy,10
Cyprus,1993,352,Democracy,10
Cyprus,1994,352,Democracy,10
Cyprus,1995,352,Democracy,10
Cyprus,1996,352,Democracy,10
Cyprus,1997,352,Democracy,10
Cyprus,1998,352,Democracy,10
Cyprus,1999,352,Democracy,10
Cyprus,2000,352,Democracy,10
Cyprus,2001,352,Democracy,10
Cyprus,2002,352,Democracy,10
Cyprus,2003,352,Democracy,10
Cyprus,2004,352,Democracy,10
Cyprus,2005,352,Democracy,10
Cyprus,2006,352,Democracy,10
Cyprus,2007,352,Democracy,10
Cyprus,2008,352,Democracy,10
Czech Republic,1993,316,Democracy,10
Czech Republic,1994,316,Democracy,10
Czech Republic,1995,316,Democracy,10
Czech Republic,1996,316,Democracy,10
Czech Republic,1997,316,Democracy,10
Czech Republic,1998,316,Democracy,10
Czech Republic,1999,316,Democracy,10
Czech Republic,2000,316,Democracy,10
Czech Republic,2001,316,Democracy,10
Czech Republic,2002,316,Democracy,10
Czech Republic,2003,316,Democracy,10
Czech Republic,2004,316,Democracy,10
Czech Republic,2005,316,Democracy,10
Czech Republic,2006,316,Democracy,9
Czech Republic,2007,316,Democracy,9
Czech Republic,2008,316,Democracy,9
Czechoslovakia,1946,315,Autocracy,10
Czechoslovakia,1948,315,Autocracy,-7
Czechoslovakia,1949,315,Autocracy,-7
Czechoslovakia,1950,315,Autocracy,-7
Czechoslovakia,1951,315,Autocracy,-7
Czechoslovakia,1952,315,Autocracy,-7
Czechoslovakia,1953,315,Autocracy,-7
Czechoslovakia,1954,315,Autocracy,-7
Czechoslovakia,1955,315,Autocracy,-7
Czechoslovakia,1956,315,Autocracy,-7
Czechoslovakia,1957,315,Autocracy,-7
Czechoslovakia,1958,315,Autocracy,-7
Czechoslovakia,1959,315,Autocracy,-7
Czechoslovakia,1960,315,Autocracy,-7
Czechoslovakia,1961,315,Autocracy,-7
Czechoslovakia,1962,315,Autocracy,-7
Czechoslovakia,1963,315,Autocracy,-7
Czechoslovakia,1964,315,Autocracy,-7
Czechoslovakia,1965,315,Autocracy,-7
Czechoslovakia,1966,315,Autocracy,-7
Czechoslovakia,1967,315,Autocracy,-7
Czechoslovakia,1969,315,Autocracy,-7
Czechoslovakia,1970,315,Autocracy,-7
Czechoslovakia,1971,315,Autocracy,-7
Czechoslovakia,1972,315,Autocracy,-7
Czechoslovakia,1973,315,Autocracy,-7
Czechoslovakia,1974,315,Autocracy,-7
Czechoslovakia,1975,315,Autocracy,-7
Czechoslovakia,1976,315,Autocracy,-7
Czechoslovakia,1977,315,Autocracy,-7
Czechoslovakia,1978,315,Autocracy,-7
Czechoslovakia,1979,315,Autocracy,-7
Czechoslovakia,1980,315,Autocracy,-7
Czechoslovakia,1981,315,Autocracy,-7
Czechoslovakia,1982,315,Autocracy,-7
Czechoslovakia,1983,315,Autocracy,-7
Czechoslovakia,1984,315,Autocracy,-7
Czechoslovakia,1985,315,Autocracy,-7
Czechoslovakia,1986,315,Autocracy,-7
Czechoslovakia,1987,315,Autocracy,-7
Czechoslovakia,1988,315,Autocracy,-7
Czechoslovakia,1989,315,Democracy,-6
Czechoslovakia,1990,315,Democracy,8
Czechoslovakia,1991,315,Democracy,8
Czechoslovakia,1992,315,Democracy,8
"Democratic Republic of the Congo (Zaire, Congo-Kinshasha)",1965,490,Autocracy,-9
"Democratic Republic of the Congo (Zaire, Congo-Kinshasha)",1966,490,Autocracy,-9
"Democratic Republic of the Congo (Zaire, Congo-Kinshasha)",1967,490,Autocracy,-9
"Democratic Republic of the Congo (Zaire, Congo-Kinshasha)",1968,490,Autocracy,-9
"Democratic Republic of the Congo (Zaire, Congo-Kinshasha)",1969,490,Autocracy,-9
"Democratic Republic of the Congo (Zaire, Congo-Kinshasha)",1970,490,Autocracy,-9
"Democratic Republic of the Congo (Zaire, Congo-Kinshasha)",1971,490,Autocracy,-9
"Democratic Republic of the Congo (Zaire, Congo-Kinshasha)",1972,490,Autocracy,-9
"Democratic Republic of the Congo (Zaire, Congo-Kinshasha)",1973,490,Autocracy,-9
"Democratic Republic of the Congo (Zaire, Congo-Kinshasha)",1974,490,Autocracy,-9
"Democratic Republic of the Congo (Zaire, Congo-Kinshasha)",1975,490,Autocracy,-9
"Democratic Republic of the Congo (Zaire, Congo-Kinshasha)",1976,490,Autocracy,-9
"Democratic Republic of the Congo (Zaire, Congo-Kinshasha)",1977,490,Autocracy,-9
"Democratic Republic of the Congo (Zaire, Congo-Kinshasha)",1978,490,Autocracy,-9
"Democratic Republic of the Congo (Zaire, Congo-Kinshasha)",1979,490,Autocracy,-9
"Democratic Republic of the Congo (Zaire, Congo-Kinshasha)",1980,490,Autocracy,-9
"Democratic Republic of the Congo (Zaire, Congo-Kinshasha)",1981,490,Autocracy,-9
"Democratic Republic of the Congo (Zaire, Congo-Kinshasha)",1982,490,Autocracy,-9
"Democratic Republic of the Congo (Zaire, Congo-Kinshasha)",1983,490,Autocracy,-9
"Democratic Republic of the Congo (Zaire, Congo-Kinshasha)",1984,490,Autocracy,-9
"Democratic Republic of the Congo (Zaire, Congo-Kinshasha)",1985,490,Autocracy,-9
"Democratic Republic of the Congo (Zaire, Congo-Kinshasha)",1986,490,Autocracy,-9
"Democratic Republic of the Congo (Zaire, Congo-Kinshasha)",1987,490,Autocracy,-9
"Democratic Republic of the Congo (Zaire, Congo-Kinshasha)",1988,490,Autocracy,-9
"Democratic Republic of the Congo (Zaire, Congo-Kinshasha)",1989,490,Autocracy,-9
"Democratic Republic of the Congo (Zaire, Congo-Kinshasha)",1990,490,Autocracy,-8
"Democratic Republic of the Congo (Zaire, Congo-Kinshasha)",1991,490,Autocracy,-8
"Democratic Republic of the Congo (Zaire, Congo-Kinshasha)",2006,490,Autocracy,5
"Democratic Republic of the Congo (Zaire, Congo-Kinshasha)",2007,490,Autocracy,5
"Democratic Republic of the Congo (Zaire, Congo-Kinshasha)",2008,490,Autocracy,5
Denmark,1946,390,Democracy,10
Denmark,1947,390,Democracy,10
Denmark,1948,390,Democracy,10
Denmark,1949,390,Democracy,10
Denmark,1950,390,Democracy,10
Denmark,1951,390,Democracy,10
Denmark,1952,390,Democracy,10
Denmark,1953,390,Democracy,10
Denmark,1954,390,Democracy,10
Denmark,1955,390,Democracy,10
Denmark,1956,390,Democracy,10
Denmark,1957,390,Democracy,10
Denmark,1958,390,Democracy,10
Denmark,1959,390,Democracy,10
Denmark,1960,390,Democracy,10
Denmark,1961,390,Democracy,10
Denmark,1962,390,Democracy,10
Denmark,1963,390,Democracy,10
Denmark,1964,390,Democracy,10
Denmark,1965,390,Democracy,10
Denmark,1966,390,Democracy,10
Denmark,1967,390,Democracy,10
Denmark,1968,390,Democracy,10
Denmark,1969,390,Democracy,10
Denmark,1970,390,Democracy,10
Denmark,1971,390,Democracy,10
Denmark,1972,390,Democracy,10
Denmark,1973,390,Democracy,10
Denmark,1974,390,Democracy,10
Denmark,1975,390,Democracy,10
Denmark,1976,390,Democracy,10
Denmark,1977,390,Democracy,10
Denmark,1978,390,Democracy,10
Denmark,1979,390,Democracy,10
Denmark,1980,390,Democracy,10
Denmark,1981,390,Democracy,10
Denmark,1982,390,Democracy,10
Denmark,1983,390,Democracy,10
Denmark,1984,390,Democracy,10
Denmark,1985,390,Democracy,10
Denmark,1986,390,Democracy,10
Denmark,1987,390,Democracy,10
Denmark,1988,390,Democracy,10
Denmark,1989,390,Democracy,10
Denmark,1990,390,Democracy,10
Denmark,1991,390,Democracy,10
Denmark,1992,390,Democracy,10
Denmark,1993,390,Democracy,10
Denmark,1994,390,Democracy,10
Denmark,1995,390,Democracy,10
Denmark,1996,390,Democracy,10
Denmark,1997,390,Democracy,10
Denmark,1998,390,Democracy,10
Denmark,1999,390,Democracy,10
Denmark,2000,390,Democracy,10
Denmark,2001,390,Democracy,10
Denmark,2002,390,Democracy,10
Denmark,2003,390,Democracy,10
Denmark,2004,390,Democracy,10
Denmark,2005,390,Democracy,10
Denmark,2006,390,Democracy,10
Denmark,2007,390,Democracy,10
Denmark,2008,390,Democracy,10
Djibouti,1977,522,Autocracy,-8
Djibouti,1978,522,Autocracy,-8
Djibouti,1979,522,Autocracy,-8
Djibouti,1980,522,Autocracy,-8
Djibouti,1981,522,Autocracy,-8
Djibouti,1982,522,Autocracy,-8
Djibouti,1983,522,Autocracy,-8
Djibouti,1984,522,Autocracy,-8
Djibouti,1985,522,Autocracy,-8
Djibouti,1986,522,Autocracy,-8
Djibouti,1987,522,Autocracy,-8
Djibouti,1988,522,Autocracy,-8
Djibouti,1989,522,Autocracy,-8
Djibouti,1990,522,Autocracy,-8
Djibouti,1991,522,Autocracy,-8
Djibouti,1992,522,Autocracy,-7
Djibouti,1993,522,Autocracy,-7
Djibouti,1994,522,Autocracy,-7
Djibouti,1995,522,Autocracy,-7
Djibouti,1996,522,Autocracy,-6
Djibouti,1997,522,Autocracy,-6
Djibouti,1998,522,Autocracy,-6
Djibouti,1999,522,Autocracy,2
Djibouti,2000,522,Autocracy,2
Djibouti,2001,522,Autocracy,2
Djibouti,2002,522,Autocracy,2
Djibouti,2003,522,Autocracy,2
Djibouti,2004,522,Autocracy,2
Djibouti,2005,522,Autocracy,2
Djibouti,2006,522,Autocracy,2
Djibouti,2007,522,Autocracy,2
Djibouti,2008,522,Autocracy,2
Dominican Republic,1946,42,Autocracy,-9
Dominican Republic,1947,42,Autocracy,-9
Dominican Republic,1948,42,Autocracy,-9
Dominican Republic,1949,42,Autocracy,-9
Dominican Republic,1950,42,Autocracy,-9
Dominican Republic,1951,42,Autocracy,-9
Dominican Republic,1952,42,Autocracy,-9
Dominican Republic,1953,42,Autocracy,-9
Dominican Republic,1954,42,Autocracy,-9
Dominican Republic,1955,42,Autocracy,-9
Dominican Republic,1956,42,Autocracy,-9
Dominican Republic,1957,42,Autocracy,-9
Dominican Republic,1958,42,Autocracy,-9
Dominican Republic,1959,42,Autocracy,-9
Dominican Republic,1960,42,Autocracy,-9
Dominican Republic,1962,42,Autocracy,8
Dominican Republic,1966,42,Democracy,-3
Dominican Republic,1967,42,Democracy,-3
Dominican Republic,1968,42,Democracy,-3
Dominican Republic,1969,42,Democracy,-3
Dominican Republic,1970,42,Democracy,-3
Dominican Republic,1971,42,Democracy,-3
Dominican Republic,1972,42,Democracy,-3
Dominican Republic,1973,42,Democracy,-3
Dominican Republic,1974,42,Democracy,-3
Dominican Republic,1975,42,Democracy,-3
Dominican Republic,1976,42,Democracy,-3
Dominican Republic,1977,42,Democracy,-3
Dominican Republic,1978,42,Democracy,6
Dominican Republic,1979,42,Democracy,6
Dominican Republic,1980,42,Democracy,6
Dominican Republic,1981,42,Democracy,6
Dominican Republic,1982,42,Democracy,6
Dominican Republic,1983,42,Democracy,6
Dominican Republic,1984,42,Democracy,6
Dominican Republic,1985,42,Democracy,6
Dominican Republic,1986,42,Democracy,6
Dominican Republic,1987,42,Democracy,6
Dominican Republic,1988,42,Democracy,6
Dominican Republic,1989,42,Democracy,6
Dominican Republic,1990,42,Democracy,6
Dominican Republic,1991,42,Democracy,6
Dominican Republic,1992,42,Democracy,6
Dominican Republic,1993,42,Democracy,6
Dominican Republic,1994,42,Democracy,5
Dominican Republic,1995,42,Democracy,5
Dominican Republic,1996,42,Democracy,8
Dominican Republic,1997,42,Democracy,8
Dominican Republic,1998,42,Democracy,8
Dominican Republic,1999,42,Democracy,8
Dominican Republic,2000,42,Democracy,8
Dominican Republic,2001,42,Democracy,8
Dominican Republic,2002,42,Democracy,8
Dominican Republic,2003,42,Democracy,8
Dominican Republic,2004,42,Democracy,8
Dominican Republic,2005,42,Democracy,8
Dominican Republic,2006,42,Democracy,8
Dominican Republic,2007,42,Democracy,8
Dominican Republic,2008,42,Democracy,8
East Timor,2002,860,Democracy,6
East Timor,2003,860,Democracy,6
East Timor,2004,860,Democracy,6
East Timor,2005,860,Democracy,6
East Timor,2006,860,Democracy,7
East Timor,2007,860,Democracy,7
East Timor,2008,860,Democracy,7
Ecuador,1946,130,Democracy,-1
Ecuador,1947,130,Autocracy,-1
Ecuador,1948,130,Democracy,2
Ecuador,1949,130,Democracy,2
Ecuador,1950,130,Democracy,2
Ecuador,1951,130,Democracy,2
Ecuador,1952,130,Democracy,2
Ecuador,1953,130,Democracy,2
Ecuador,1954,130,Democracy,2
Ecuador,1955,130,Democracy,2
Ecuador,1956,130,Democracy,2
Ecuador,1957,130,Democracy,2
Ecuador,1958,130,Democracy,2
Ecuador,1959,130,Democracy,2
Ecuador,1960,130,Democracy,2
Ecuador,1961,130,Democracy,-1
Ecuador,1962,130,Democracy,-1
Ecuador,1963,130,Autocracy,-1
Ecuador,1964,130,Autocracy,-1
Ecuador,1965,130,Autocracy,-1
Ecuador,1966,130,Autocracy,-1
Ecuador,1967,130,Autocracy,-1
Ecuador,1968,130,Autocracy,5
Ecuador,1969,130,Autocracy,5
Ecuador,1970,130,Autocracy,0
Ecuador,1971,130,Autocracy,0
Ecuador,1972,130,Autocracy,-5
Ecuador,1973,130,Autocracy,-5
Ecuador,1974,130,Autocracy,-5
Ecuador,1975,130,Autocracy,-5
Ecuador,1976,130,Autocracy,-5
Ecuador,1977,130,Autocracy,-5
Ecuador,1978,130,Autocracy,-5
Ecuador,1979,130,Democracy,9
Ecuador,1980,130,Democracy,9
Ecuador,1981,130,Democracy,9
Ecuador,1982,130,Democracy,9
Ecuador,1983,130,Democracy,9
Ecuador,1984,130,Democracy,8
Ecuador,1985,130,Democracy,8
Ecuador,1986,130,Democracy,8
Ecuador,1987,130,Democracy,8
Ecuador,1988,130,Democracy,9
Ecuador,1989,130,Democracy,9
Ecuador,1990,130,Democracy,9
Ecuador,1991,130,Democracy,9
Ecuador,1992,130,Democracy,9
Ecuador,1993,130,Democracy,9
Ecuador,1994,130,Democracy,9
Ecuador,1995,130,Democracy,9
Ecuador,1996,130,Democracy,9
Ecuador,1997,130,Democracy,8
Ecuador,1998,130,Democracy,9
Ecuador,1999,130,Democracy,9
Ecuador,2000,130,Autocracy,6
Ecuador,2001,130,Autocracy,6
Ecuador,2002,130,Democracy,6
Ecuador,2003,130,Democracy,6
Ecuador,2004,130,Democracy,6
Ecuador,2005,130,Democracy,6
Ecuador,2006,130,Democracy,7
Ecuador,2007,130,Democracy,5
Ecuador,2008,130,Democracy,5
Egypt,1946,651,Autocracy,1
Egypt,1947,651,Autocracy,1
Egypt,1948,651,Autocracy,1
Egypt,1949,651,Autocracy,1
Egypt,1950,651,Autocracy,1
Egypt,1951,651,Autocracy,1
Egypt,1952,651,Autocracy,-7
Egypt,1953,651,Autocracy,-7
Egypt,1954,651,Autocracy,-7
Egypt,1955,651,Autocracy,-7
Egypt,1956,651,Autocracy,-7
Egypt,1957,651,Autocracy,-7
Egypt,1958,651,Autocracy,-7
Egypt,1959,651,Autocracy,-7
Egypt,1960,651,Autocracy,-7
Egypt,1961,651,Autocracy,-7
Egypt,1962,651,Autocracy,-7
Egypt,1963,651,Autocracy,-7
Egypt,1964,651,Autocracy,-7
Egypt,1965,651,Autocracy,-7
Egypt,1966,651,Autocracy,-7
Egypt,1967,651,Autocracy,-7
Egypt,1968,651,Autocracy,-7
Egypt,1969,651,Autocracy,-7
Egypt,1970,651,Autocracy,-7
Egypt,1971,651,Autocracy,-7
Egypt,1972,651,Autocracy,-7
Egypt,1973,651,Autocracy,-7
Egypt,1974,651,Autocracy,-7
Egypt,1975,651,Autocracy,-7
Egypt,1976,651,Autocracy,-6
Egypt,1977,651,Autocracy,-6
Egypt,1978,651,Autocracy,-6
Egypt,1979,651,Autocracy,-6
Egypt,1980,651,Autocracy,-6
Egypt,1981,651,Autocracy,-6
Egypt,1982,651,Autocracy,-6
Egypt,1983,651,Autocracy,-6
Egypt,1984,651,Autocracy,-6
Egypt,1985,651,Autocracy,-6
Egypt,1986,651,Autocracy,-6
Egypt,1987,651,Autocracy,-6
Egypt,1988,651,Autocracy,-6
Egypt,1989,651,Autocracy,-6
Egypt,1990,651,Autocracy,-6
Egypt,1991,651,Autocracy,-6
Egypt,1992,651,Autocracy,-6
Egypt,1993,651,Autocracy,-6
Egypt,1994,651,Autocracy,-6
Egypt,1995,651,Autocracy,-6
Egypt,1996,651,Autocracy,-6
Egypt,1997,651,Autocracy,-6
Egypt,1998,651,Autocracy,-6
Egypt,1999,651,Autocracy,-6
Egypt,2000,651,Autocracy,-6
Egypt,2001,651,Autocracy,-6
Egypt,2002,651,Autocracy,-6
Egypt,2003,651,Autocracy,-6
Egypt,2004,651,Autocracy,-6
Egypt,2005,651,Autocracy,-3
Egypt,2006,651,Autocracy,-3
Egypt,2007,651,Autocracy,-3
Egypt,2008,651,Autocracy,-3
El Salvador,1946,92,Autocracy,-8
El Salvador,1947,92,Autocracy,-8
El Salvador,1950,92,Autocracy,-6
El Salvador,1951,92,Autocracy,-6
El Salvador,1952,92,Autocracy,-6
El Salvador,1953,92,Autocracy,-6
El Salvador,1954,92,Autocracy,-6
El Salvador,1955,92,Autocracy,-6
El Salvador,1956,92,Autocracy,-5
El Salvador,1957,92,Autocracy,-5
El Salvador,1958,92,Autocracy,-5
El Salvador,1959,92,Autocracy,-5
El Salvador,1960,92,Autocracy,-3
El Salvador,1961,92,Autocracy,-3
El Salvador,1962,92,Autocracy,-3
El Salvador,1963,92,Autocracy,-3
El Salvador,1964,92,Autocracy,0
El Salvador,1965,92,Autocracy,0
El Salvador,1966,92,Autocracy,0
El Salvador,1967,92,Autocracy,0
El Salvador,1968,92,Autocracy,0
El Salvador,1969,92,Autocracy,0
El Salvador,1970,92,Autocracy,0
El Salvador,1971,92,Autocracy,0
El Salvador,1972,92,Autocracy,-1
El Salvador,1973,92,Autocracy,-1
El Salvador,1974,92,Autocracy,-1
El Salvador,1975,92,Autocracy,-1
El Salvador,1976,92,Autocracy,-1
El Salvador,1977,92,Autocracy,-6
El Salvador,1978,92,Autocracy,-6
El Salvador,1984,92,Democracy,6
El Salvador,1985,92,Democracy,6
El Salvador,1986,92,Democracy,6
El Salvador,1987,92,Democracy,6
El Salvador,1988,92,Democracy,6
El Salvador,1989,92,Democracy,6
El Salvador,1990,92,Democracy,6
El Salvador,1991,92,Democracy,7
El Salvador,1992,92,Democracy,7
El Salvador,1993,92,Democracy,7
El Salvador,1994,92,Democracy,7
El Salvador,1995,92,Democracy,7
El Salvador,1996,92,Democracy,7
El Salvador,1997,92,Democracy,7
El Salvador,1998,92,Democracy,7
El Salvador,1999,92,Democracy,7
El Salvador,2000,92,Democracy,7
El Salvador,2001,92,Democracy,7
El Salvador,2002,92,Democracy,7
